time;num_exporter;num_metrics;num_labels;query;jq_selector;exporter;description;value;runtime
1707508610;100;50;100;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[5m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[5m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 5m;"23.82234185733803";.039913946
1707508610;100;50;100;avg_over_time(node_load1{job="node"}[5m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[5m]));.data.result[0].value[1];Node;Sys Load % 5m;"42.90040376850553";.033525714
1707508610;100;50;100;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[5m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[5m]));.data.result[0].value[1];Node;Ram used % 5m;"88.15725218658892";.033990037
1707508610;100;50;100;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[5m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 5m;"68.83882182897769";.033312988
1707508701;100;100;10;sum(up{job="load_test"});.data.result[0].value[1];Load Test;Number of Targets up;"100";.459083169
1707508709;100;100;10;count({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Total number of Gauges found in all Instances;"10000";8.077739759
1707508720;100;100;10;sum({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Grand total of all Gauge values on all Instances;"90139.9999999978";10.809602162
1707508729;100;100;10;avg({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Average of all Gauge values on all Instances;"10.109999999999948";9.020320249
1707508729;100;100;10;prometheus_sd_discovered_targets{config="load_test",name="scrape"};.data.result[0].value[1];Prometheus;HTTP SD Number of discovered targets;"100";.034837684
1707508729;100;100;10;prometheus_sd_refresh_duration_seconds{mechanism="http",quantile="0.99"};.data.result[0].value[1];Prometheus;HTTP SD Refresh duration;"2.799619388";.038058949
1707508729;100;100;10;prometheus_target_scrape_pool_targets{scrape_job="load_test"};.data.result[0].value[1];Prometheus;Current number of Targets in Scrape Pool;"100";.033560698
1707508729;100;100;10;prometheus_target_sync_length_seconds{scrape_job="load_test",quantile="0.5"};.data.result[0].value[1];Prometheus;Time to sync Scrape pool Quantile 0.5;"0.122691618";.033659786
1707508729;100;100;10;sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"}) - sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"} offset 1m);.data.result[0].value[1];Prometheus;Connection failed job Load Test 1m;"0";.051469303
1707508729;100;100;10;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp0"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp0;"44.926";.033887172
1707508729;100;100;10;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp1"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp1;"44.388";.034496307
1707508729;100;100;10;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[1m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[1m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 1m;"99.86807387860114";.087671417
1707508729;100;100;10;avg_over_time(node_load1{job="node"}[1m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[1m]));.data.result[0].value[1];Node;Sys Load % 1m;"54.56464379945635";.049472101
1707508729;100;100;10;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[1m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[1m]));.data.result[0].value[1];Node;Ram used % 1m;"84.57202077259475";.042881218
1707508729;100;100;10;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[1m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 1m;"78.77163170436346";.034747036
1707508729;100;100;10;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[5m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[5m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 5m;"99.86807387860114";.041878952
1707508729;100;100;10;avg_over_time(node_load1{job="node"}[5m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[5m]));.data.result[0].value[1];Node;Sys Load % 5m;"52.03482849602701";.031964025
1707508729;100;100;10;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[5m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[5m]));.data.result[0].value[1];Node;Ram used % 5m;"85.89180940233236";.036679401
1707508729;100;100;10;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[5m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 5m;"73.62572756748311";.045186061
1707508820;100;100;50;sum(up{job="load_test"});.data.result[0].value[1];Load Test;Number of Targets up;"100";.200019804
1707508839;100;100;50;count({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Total number of Gauges found in all Instances;"10000";19.094755715
1707508871;100;100;50;sum({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Grand total of all Gauge values on all Instances;"101539.9999999996";31.988705512
1707508916;100;100;50;avg({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Average of all Gauge values on all Instances;"15.133749999999987";44.728937106
1707508916;100;100;50;prometheus_sd_discovered_targets{config="load_test",name="scrape"};.data.result[0].value[1];Prometheus;HTTP SD Number of discovered targets;"100";.040569693
1707508916;100;100;50;prometheus_sd_refresh_duration_seconds{mechanism="http",quantile="0.99"};.data.result[0].value[1];Prometheus;HTTP SD Refresh duration;"9.826521296";.042741721
1707508916;100;100;50;prometheus_target_scrape_pool_targets{scrape_job="load_test"};.data.result[0].value[1];Prometheus;Current number of Targets in Scrape Pool;"100";.048912022
1707508916;100;100;50;prometheus_target_sync_length_seconds{scrape_job="load_test",quantile="0.5"};.data.result[0].value[1];Prometheus;Time to sync Scrape pool Quantile 0.5;"0.144503228";.038522246
1707508916;100;100;50;sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"}) - sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"} offset 1m);.data.result[0].value[1];Prometheus;Connection failed job Load Test 1m;"14";.108275707
1707508916;100;100;50;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp0"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp0;"46.54";.094645286
1707508916;100;100;50;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp1"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp1;"45.464";.036418724
1707508916;100;100;50;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[1m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[1m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 1m;"100";.054173707
1707508916;100;100;50;avg_over_time(node_load1{job="node"}[1m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[1m]));.data.result[0].value[1];Node;Sys Load % 1m;"418.07722342733325";.039250428
1707508916;100;100;50;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[1m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[1m]));.data.result[0].value[1];Node;Ram used % 1m;"83.66466229348882";.035771607
1707508917;100;100;50;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[1m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 1m;"99.74478169720172";.039656783
1707508917;100;100;50;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[5m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[5m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 5m;"100";.037510386
1707508917;100;100;50;avg_over_time(node_load1{job="node"}[5m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[5m]));.data.result[0].value[1];Node;Sys Load % 5m;"173.52234273318925";.040219880
1707508917;100;100;50;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[5m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[5m]));.data.result[0].value[1];Node;Ram used % 5m;"83.97997544882615";.035765258
1707508917;100;100;50;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[5m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 5m;"88.62578924752405";.046332153
1707509009;100;100;100;sum(up{job="load_test"});.data.result[0].value[1];Load Test;Number of Targets up;"100";2.304989342
1707509033;100;100;100;count({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Total number of Gauges found in all Instances;"10000";23.363638811
1707509046;100;100;100;sum({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Grand total of all Gauge values on all Instances;"107400.00000000207";13.369015750
1707509133;100;100;100;avg({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Average of all Gauge values on all Instances;"12.11799999999999";86.935891756
1707509134;100;100;100;prometheus_sd_discovered_targets{config="load_test",name="scrape"};.data.result[0].value[1];Prometheus;HTTP SD Number of discovered targets;"100";.552229356
1707509134;100;100;100;prometheus_sd_refresh_duration_seconds{mechanism="http",quantile="0.99"};.data.result[0].value[1];Prometheus;HTTP SD Refresh duration;"9.826521296";.058547620
1707509134;100;100;100;prometheus_target_scrape_pool_targets{scrape_job="load_test"};.data.result[0].value[1];Prometheus;Current number of Targets in Scrape Pool;"100";.034164791
1707509134;100;100;100;prometheus_target_sync_length_seconds{scrape_job="load_test",quantile="0.5"};.data.result[0].value[1];Prometheus;Time to sync Scrape pool Quantile 0.5;"0.191358676";.051532602
1707509134;100;100;100;sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"}) - sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"} offset 1m);.data.result[0].value[1];Prometheus;Connection failed job Load Test 1m;null;.140922070
1707509134;100;100;100;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp0"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp0;"47.616";.040960357
1707509134;100;100;100;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp1"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp1;"47.616";.036579518
1707509134;100;100;100;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[1m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[1m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 1m;"100";.162646521
1707509134;100;100;100;avg_over_time(node_load1{job="node"}[1m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[1m]));.data.result[0].value[1];Node;Sys Load % 1m;"370.707972508572";.038346696
1707509134;100;100;100;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[1m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[1m]));.data.result[0].value[1];Node;Ram used % 1m;"92.96761115160349";.038753826
1707509134;100;100;100;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[1m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 1m;"99.89941013320833";.036177589
1707509135;100;100;100;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[5m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[5m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 5m;"100";.129066794
1707509135;100;100;100;avg_over_time(node_load1{job="node"}[5m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[5m]));.data.result[0].value[1];Node;Sys Load % 5m;"256.05072164947137";.063800936
1707509135;100;100;100;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[5m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[5m]));.data.result[0].value[1];Node;Ram used % 5m;"88.77996436669906";.039802666
1707509135;100;100;100;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[5m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 5m;"99.53166573347049";.062839925
1707510544;100;200;10;sum(up{job="load_test"});.data.result[0].value[1];Load Test;Number of Targets up;"19";1318.734853007
1707510578;100;200;10;count({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Total number of Gauges found in all Instances;"20000";33.733177082
1707510587;100;200;10;sum({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Grand total of all Gauge values on all Instances;"12300040.000000037";9.313656345
1707510612;100;200;10;avg({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Average of all Gauge values on all Instances;"615.9340000000019";25.188066777
1707510613;100;200;10;prometheus_sd_discovered_targets{config="load_test",name="scrape"};.data.result[0].value[1];Prometheus;HTTP SD Number of discovered targets;"100";.942343120
1707510613;100;200;10;prometheus_sd_refresh_duration_seconds{mechanism="http",quantile="0.99"};.data.result[0].value[1];Prometheus;HTTP SD Refresh duration;"824.679071332";.033913552
1707510613;100;200;10;prometheus_target_scrape_pool_targets{scrape_job="load_test"};.data.result[0].value[1];Prometheus;Current number of Targets in Scrape Pool;"100";.106993202
1707510613;100;200;10;prometheus_target_sync_length_seconds{scrape_job="load_test",quantile="0.5"};.data.result[0].value[1];Prometheus;Time to sync Scrape pool Quantile 0.5;"1.411278361";.264499299
1707510614;100;200;10;sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"}) - sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"} offset 1m);.data.result[0].value[1];Prometheus;Connection failed job Load Test 1m;"0";.293190034
1707510614;100;200;10;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp0"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp0;"48.692";.409379087
1707510614;100;200;10;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp1"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp1;"48.154";.106566027
1707510614;100;200;10;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[1m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[1m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 1m;"100";.104625949
1707510615;100;200;10;avg_over_time(node_load1{job="node"}[1m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[1m]));.data.result[0].value[1];Node;Sys Load % 1m;"295.50762388816895";.097445949
1707510615;100;200;10;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[1m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[1m]));.data.result[0].value[1];Node;Ram used % 1m;"87.63461188046648";.077198668
1707510615;100;200;10;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[1m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 1m;"99.77538185085355";.044142777
1707510615;100;200;10;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[5m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[5m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 5m;"100";.039237985
1707510615;100;200;10;avg_over_time(node_load1{job="node"}[5m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[5m]));.data.result[0].value[1];Node;Sys Load % 5m;"336.90724269375784";.053024344
1707510615;100;200;10;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[5m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[5m]));.data.result[0].value[1];Node;Ram used % 5m;"84.6332257392753";.039825287
1707510615;100;200;10;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[5m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 5m;"99.39450759795304";.047799342
1707511078;100;200;50;sum(up{job="load_test"});.data.result[0].value[1];Load Test;Number of Targets up;"3";372.637465760
1707511112;100;200;50;count({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Total number of Gauges found in all Instances;"12400";34.289816952
1707511121;100;200;50;sum({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Grand total of all Gauge values on all Instances;"957879.9999999803";8.513532120
1707511127;100;200;50;avg({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Average of all Gauge values on all Instances;"48.83300000000081";6.746811093
1707511128;100;200;50;prometheus_sd_discovered_targets{config="load_test",name="scrape"};.data.result[0].value[1];Prometheus;HTTP SD Number of discovered targets;"100";.036645265
1707511128;100;200;50;prometheus_sd_refresh_duration_seconds{mechanism="http",quantile="0.99"};.data.result[0].value[1];Prometheus;HTTP SD Refresh duration;"203.816142448";.028597699
1707511128;100;200;50;prometheus_target_scrape_pool_targets{scrape_job="load_test"};.data.result[0].value[1];Prometheus;Current number of Targets in Scrape Pool;"100";.044232872
1707511128;100;200;50;prometheus_target_sync_length_seconds{scrape_job="load_test",quantile="0.5"};.data.result[0].value[1];Prometheus;Time to sync Scrape pool Quantile 0.5;"0.656310329";.082545449
1707511128;100;200;50;sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"}) - sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"} offset 1m);.data.result[0].value[1];Prometheus;Connection failed job Load Test 1m;null;.127097746
1707511128;100;200;50;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp0"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp0;"48.154";.031723928
1707511128;100;200;50;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp1"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp1;"48.692";.032867457
1707511128;100;200;50;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[1m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[1m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 1m;"100";.107630288
1707511128;100;200;50;avg_over_time(node_load1{job="node"}[1m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[1m]));.data.result[0].value[1];Node;Sys Load % 1m;"316.48316645809086";.060775382
1707511128;100;200;50;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[1m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[1m]));.data.result[0].value[1];Node;Ram used % 1m;"79.20417274052478";.030623436
1707511128;100;200;50;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[1m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 1m;"99.35934997460838";.032341835
1707511128;100;200;50;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[5m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[5m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 5m;"100";.030724173
1707511128;100;200;50;avg_over_time(node_load1{job="node"}[5m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[5m]));.data.result[0].value[1];Node;Sys Load % 5m;"316.48316645809086";.034208034
1707511128;100;200;50;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[5m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[5m]));.data.result[0].value[1];Node;Ram used % 5m;"79.20417274052478";.032205498
1707511128;100;200;50;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[5m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 5m;"99.35934997460838";.034086142
1707512938;100;200;100;sum(up{job="load_test"});.data.result[0].value[1];Load Test;Number of Targets up;null;1719.424727511
1707512985;100;200;100;count({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Total number of Gauges found in all Instances;"3400";46.640150123
1707513195;100;200;100;sum({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Grand total of all Gauge values on all Instances;null;210.629621510
1707513224;100;200;100;avg({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Average of all Gauge values on all Instances;"616.3280000000022";28.541122553
1707513229;100;200;100;prometheus_sd_discovered_targets{config="load_test",name="scrape"};.data.result[0].value[1];Prometheus;HTTP SD Number of discovered targets;"100";4.635147299
1707513229;100;200;100;prometheus_sd_refresh_duration_seconds{mechanism="http",quantile="0.99"};.data.result[0].value[1];Prometheus;HTTP SD Refresh duration;"429.365159638";.395791306
1707513229;100;200;100;prometheus_target_scrape_pool_targets{scrape_job="load_test"};.data.result[0].value[1];Prometheus;Current number of Targets in Scrape Pool;"100";.098065323
1707513229;100;200;100;prometheus_target_sync_length_seconds{scrape_job="load_test",quantile="0.5"};.data.result[0].value[1];Prometheus;Time to sync Scrape pool Quantile 0.5;"3.638625818";.070044028
1707513230;100;200;100;sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"}) - sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"} offset 1m);.data.result[0].value[1];Prometheus;Connection failed job Load Test 1m;null;.244088267
1707513230;100;200;100;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp0"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp0;"48.692";.093261516
1707513230;100;200;100;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp1"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp1;"48.692";.064511518
1707513230;100;200;100;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[1m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[1m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 1m;"100";.382435216
1707513231;100;200;100;avg_over_time(node_load1{job="node"}[1m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[1m]));.data.result[0].value[1];Node;Sys Load % 1m;"403.4774654832133";.552301264
1707513245;100;200;100;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[1m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[1m]));.data.result[0].value[1];Node;Ram used % 1m;"92.84393221574344";14.341354412
1707513249;100;200;100;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[1m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[1m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 1m;"99.91210594163834";3.622972078
1707513418;100;200;100;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[5m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[5m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 5m;"100";169.634199267
1707513726;100;200;100;avg_over_time(node_load1{job="node"}[5m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[5m]));.data.result[0].value[1];Node;Sys Load % 5m;null;307.578297401
1707513736;100;200;100;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[5m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[5m]));.data.result[0].value[1];Node;Ram used % 5m;"93.65706997084548";10.194648686
1707513739;100;200;100;((avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) - avg_over_time(node_memory_SwapFree_bytes{job="node"}[5m])) / (avg_over_time(node_memory_SwapTotal_bytes{job="node"}[5m]) )) * 100;.data.result[0].value[1];Node;SWAP used % 5m;"99.88671432477831";3.053134167
1707514208;200;50;10;sum(up{job="load_test"});.data.result[0].value[1];Load Test;Number of Targets up;"33";378.878933272
1707514235;200;50;10;count({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Total number of Gauges found in all Instances;"10000";26.232516623
1707514249;200;50;10;sum({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Grand total of all Gauge values on all Instances;"482140.00000000943";14.692901343
1707514279;200;50;10;avg({__name__=~"Gauge_.+", job="load_test"});.data.result[0].value[1];Load Test;Average of all Gauge values on all Instances;"49.94950000000043";29.794867817
1707514293;200;50;10;prometheus_sd_discovered_targets{config="load_test",name="scrape"};.data.result[0].value[1];Prometheus;HTTP SD Number of discovered targets;"200";13.420218685
1707514294;200;50;10;prometheus_sd_refresh_duration_seconds{mechanism="http",quantile="0.99"};.data.result[0].value[1];Prometheus;HTTP SD Refresh duration;"177.678534187";1.696287628
1707514294;200;50;10;prometheus_target_scrape_pool_targets{scrape_job="load_test"};.data.result[0].value[1];Prometheus;Current number of Targets in Scrape Pool;"200";.066915886
1707514295;200;50;10;prometheus_target_sync_length_seconds{scrape_job="load_test",quantile="0.5"};.data.result[0].value[1];Prometheus;Time to sync Scrape pool Quantile 0.5;"5.574884178";.141957696
1707514295;200;50;10;sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"}) - sum(net_conntrack_dialer_conn_failed_total{dialer_name="load_test"} offset 1m);.data.result[0].value[1];Prometheus;Connection failed job Load Test 1m;"0";.241637555
1707514295;200;50;10;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp0"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp0;"47.078";.108829884
1707514295;200;50;10;node_hwmon_temp_celsius{chip="thermal_thermal_zone0",sensor="temp1"};.data.result[0].value[1];Node;Temperature Thermal zone 0 temp1;"47.616";.056374703
1707514295;200;50;10;(sum by(instance) (irate(node_cpu_seconds_total{job="node", mode!="idle"}[1m])) / on(instance) group_left sum by (instance)((irate(node_cpu_seconds_total{job="node"}[1m])))) * 100;.data.result[0].value[1];Node;CPU Busy % 1m;"100";.226846536
1707514295;200;50;10;avg_over_time(node_load1{job="node"}[1m]) * 100 / on(instance) group_left sum by (instance)(irate(node_cpu_seconds_total{job="node"}[1m]));.data.result[0].value[1];Node;Sys Load % 1m;"344.94221938775246";.095257335
1707514295;200;50;10;100 - ((avg_over_time(node_memory_MemAvailable_bytes{job="node"}[1m]) * 100) / avg_over_time(node_memory_MemTotal_bytes{job="node"}[1m]));.data.result[0].value[1];Node;Ram used % 1m;"91.88805879494655";.065695553
